STATE,STATE CODE,LGA,WARD,WARD CODE
JIGAWA,"""02",KAUGAMA,HADIN,21602
JIGAWA,"""02",KAUGAMA,JAE,21606
JIGAWA,"""02",KAUGAMA,KAUGAMA,21601
JIGAWA,"""02",KAUGAMA,MARKE,21605
JIGAWA,"""02",KAUGAMA,UNG-JIBIRN,21604
JIGAWA,"""02",KAUGAMA,YALO,21609
JIGAWA,"""02",KAZAURE,BA'AUZINI,21701
JIGAWA,"""02",KAZAURE,DABA,21702
JIGAWA,"""02",KAZAURE,DABAZA,21703
JIGAWA,"""02",KAZAURE,DANDI,21704
JIGAWA,"""02",KAZAURE,GADA,21705
JIGAWA,"""02",KAZAURE,KANTI,21706
JIGAWA,"""02",KAZAURE,MARADAWA,21707
JIGAWA,"""02",KAZAURE,SABARU,21708
JIGAWA,"""02",KAZAURE,UNG AREWA,21709
JIGAWA,"""02",KAZAURE,UNG GABAS,21710
JIGAWA,"""02",KAZAURE,UNG YAMMA,21711
JIGAWA,"""02",KIRI KASAM,BATURIYA,21801
JIGAWA,"""02",KIRI KASAM,BULUNCHE,21802
JIGAWA,"""02",KIRI KASAM,FUNDUM,21803
JIGAWA,"""02",KIRI KASAM,GAYIN,21804
JIGAWA,"""02",KIRI KASAM,K/KASAMMA,21805
JIGAWA,"""02",KIRI KASAM,MADACHI,21806
JIGAWA,"""02",KIRI KASAM,MARMA,21807
JIGAWA,"""02",KIRI KASAM,SALERI,21808
JIGAWA,"""02",KIRI KASAM,TASHEGUWA,21809
JIGAWA,"""02",KIRI KASAM,TURABU,21810
JIGAWA,"""02",KIYAWA, KWANDA,21908
JIGAWA,"""02",KIYAWA,ANDAZA,21901
JIGAWA,"""02",KIYAWA,BALAGO,21902
JIGAWA,"""02",KIYAWA,FAKE,21903
JIGAWA,"""02",KIYAWA,FATANGA,21905
JIGAWA,"""02",KIYAWA,GARKO,21904
JIGAWA,"""02",KIYAWA,KATUKA,21906
JIGAWA,"""02",KIYAWA,KIYAWA,21907
JIGAWA,"""02",KIYAWA,MAJE,21909
JIGAWA,"""02",KIYAWA,SHUWARIN,21910
JIGAWA,"""02",KIYAWA,TSIRMA,21911
JIGAWA,"""02",MAIGATARI,BALARABE,22001
JIGAWA,"""02",MAIGATARI,DANKUMBO,22002
JIGAWA,"""02",MAIGATARI,FULATA,22003
JIGAWA,"""02",MAIGATARI,GALADI,22004
JIGAWA,"""02",MAIGATARI,JAJERI,22005
JIGAWA,"""02",MAIGATARI,KUKAYASKU,22006
JIGAWA,"""02",MAIGATARI,MADANA,22007
JIGAWA,"""02",MAIGATARI,MAIGATARI AREWA,22008
JIGAWA,"""02",MAIGATARI,MAIGATARI KUDU,22009
JIGAWA,"""02",MAIGATARI,MATOYA,22010
JIGAWA,"""02",MAIGATARI,TURBUS,22011
JIGAWA,"""02",MALAM M,ARKI,22101
JIGAWA,"""02",MALAM M,DUNARI,22102
JIGAWA,"""02",MALAM M,FATAIKA,22103
JIGAWA,"""02",MALAM M,G/GABAS,22104
JIGAWA,"""02",MALAM M,M/MODORI,22107
JIGAWA,"""02",MALAM M,MAI RAKUMI,22105
JIGAWA,"""02",MALAM M,MAKADDARE,22106
JIGAWA,"""02",MALAM M,SHAYYA,22108
JIGAWA,"""02",MALAM M,T/KUTARA,22111
JIGAWA,"""02",MALAM M,TAGORO,22109
JIGAWA,"""02",MALAM M,TASHENA,22110
JIGAWA,"""02",MIGA,DANGYATIN,22201
JIGAWA,"""02",MIGA,GARBO,22202
JIGAWA,"""02",MIGA,GWARI,22203
JIGAWA,"""02",MIGA,HANTSU,22204
JIGAWA,"""02",MIGA,KOYA,22205
JIGAWA,"""02",MIGA,MIGA,22206
JIGAWA,"""02",MIGA,S/GARI,22207
JIGAWA,"""02",MIGA,SANSANI,22208
JIGAWA,"""02",MIGA,TSAKUMAMA,22209
JIGAWA,"""02",MIGA,YANDUNA,22210
JIGAWA,"""02",MIGA,ZAREKU,22211
JIGAWA,"""02",RINGIM,CHAI-CHAI,22301
JIGAWA,"""02",RINGIM,DABI,22302
JIGAWA,"""02",RINGIM,K/BARBUSHE,22304
JIGAWA,"""02",RINGIM,KARSHI,22303
JIGAWA,"""02",RINGIM,KYARAMA,22305
JIGAWA,"""02",RINGIM,RINGIM,22306
JIGAWA,"""02",RINGIM,SANKARA,22307
JIGAWA,"""02",RINGIM,SINTILMAWA,22308
JIGAWA,"""02",RINGIM,TOFA,22309
JIGAWA,"""02",RINGIM,YANDUTSE,22310
JIGAWA,"""02",RONI,AMARYAWA,22401
JIGAWA,"""02",RONI,BARAGUMI,22402
JIGAWA,"""02",RONI,DANSURE,22403
JIGAWA,"""02",RONI,FARABARINJE,22404
JIGAWA,"""02",RONI,GORA,22405
JIGAWA,"""02",RONI,KWAITA,22406
JIGAWA,"""02",RONI,RONI,22407
JIGAWA,"""02",RONI,SANKAU,22408
JIGAWA,"""02",RONI,TUNAS,22409
JIGAWA,"""02",RONI,YANZAKI,22410
JIGAWA,"""02",RONI,ZUGAI,22411
JIGAWA,"""02",SULE-TANK,ALBASU,22501
JIGAWA,"""02",SULE-TANK,AMANGA,22502
JIGAWA,"""02",SULE-TANK,DANGYATIN,22503
JIGAWA,"""02",SULE-TANK,DANLADI,22504
JIGAWA,"""02",SULE-TANK,DANZOMO,22505
JIGAWA,"""02",SULE-TANK,JEKE,22506
JIGAWA,"""02",SULE-TANK,SHABARU,22507
JIGAWA,"""02",SULE-TANK,SULE,22508
JIGAWA,"""02",SULE-TANK,TAKATSABA,22509
JIGAWA,"""02",SULE-TANK,YANDAMO,22510
JIGAWA,"""02",TAURA,AYAURA,22601
JIGAWA,"""02",TAURA,CHUKUTO,22602
JIGAWA,"""02",TAURA,CHUKWAIKWAIWA,22603
JIGAWA,"""02",TAURA,GUJUNGU,22604
JIGAWA,"""02",TAURA,KIRI,22605
JIGAWA,"""02",TAURA,KWALAM,22606
JIGAWA,"""02",TAURA,MAJE,22607
JIGAWA,"""02",TAURA,MAJIA,22608
JIGAWA,"""02",TAURA,SABON GARI,22609
JIGAWA,"""02",TAURA,TAURA,22610
JIGAWA,"""02",YANKWASHI,ACHI LAFIYA,22701
JIGAWA,"""02",YANKWASHI,BELAS,22702
JIGAWA,"""02",YANKWASHI,DAWAN GAWO,22703
JIGAWA,"""02",YANKWASHI,GURJIYA,22704
JIGAWA,"""02",YANKWASHI,GWARTA,22705
JIGAWA,"""02",YANKWASHI,KARKARNA,22706
JIGAWA,"""02",YANKWASHI,KUDA,22707
JIGAWA,"""02",YANKWASHI,RINGIM,22708
JIGAWA,"""02",YANKWASHI,YANKWASHI,22709
JIGAWA,"""02",YANKWASHI,ZUNGUMBA,22710
KANO,"""03",AJINGI,AJINGI,30101
KANO,"""03",AJINGI,BALARE,30102
KANO,"""03",AJINGI,CHULA,30103
KANO,"""03",AJINGI,DABIN-KANAWA,30104
KANO,"""03",AJINGI,DUNDUN,30105
KANO,"""03",AJINGI,GAFASA,30106
KANO,"""03",AJINGI,GURDUBA,30107
KANO,"""03",AJINGI,KUNKUN RAWA,30108
KANO,"""03",AJINGI,T ORANKE,30109
KANO,"""03",AJINGI,UNGUWAR BAI,30110
KANO,"""03",ALBASU,ALBASU CENTRAL,30201
KANO,"""03",ALBASU,BATAIYA,30202
KANO,"""03",ALBASU,DAHO,30203
KANO,"""03",ALBASU,DUJA,30204
KANO,"""03",ALBASU,FANDA,30205
KANO,"""03",ALBASU,FARAGAI,30206
KANO,"""03",ALBASU,GAGARAME,30207
KANO,"""03",ALBASU,HUNGU,30208
KANO,"""03",ALBASU,SAYA-SAYA,30209
KANO,"""03",ALBASU,TSANGAYA,30210
KANO,"""03",BAGWAI,BAGWAI,30301
KANO,"""03",BAGWAI,DANGADA,30302
KANO,"""03",BAGWAI,GADANYA,30303
KANO,"""03",BAGWAI,GOGORI,30304
KANO,"""03",BAGWAI,KIYAWA,30305
KANO,"""03",BAGWAI,KWAJALI,30306
KANO,"""03",BAGWAI,RIMIN DAKO,30307
KANO,"""03",BAGWAI,ROMO,30308
KANO,"""03",BAGWAI,SARE-SARE,30309
KANO,"""03",BAGWAI,WURO BAGGA,30310
KANO,"""03",BEBEJI,ANADARIYA,30401
KANO,"""03",BEBEJI,BAGUDA,30402
KANO,"""03",BEBEJI,BEBEJI,30403
KANO,"""03",BEBEJI,DAMAU,30404
KANO,"""03",BEBEJI,DURMAWA,30405
KANO,"""03",BEBEJI,GARGAI,30406
KANO,"""03",BEBEJI,GARMAI,30407
KANO,"""03",BEBEJI,KOFA,30408
KANO,"""03",BEBEJI,KUKI,30409
KANO,"""03",BEBEJI,RAHAMA,30410
KANO,"""03",BEBEJI,RANKA,30411
KANO,"""03",BEBEJI,RANTAN,30412
KANO,"""03",BEBEJI,TARIWA,30413
KANO,"""03",BEBEJI,WAK,30414
KANO,"""03",BICHI,BADUME,30501
KANO,"""03",BICHI,BICHI,30502
KANO,"""03",BICHI,DANZABUWA,30503
KANO,"""03",BICHI,FAGOLO,30504
KANO,"""03",BICHI,KAU-KAU,30505
KANO,"""03",BICHI,KWAMARAWA,30506
KANO,"""03",BICHI,KYALLI,30507
KANO,"""03",BICHI,MUNTSIRA,30508
KANO,"""03",BICHI,SAYE,30509
KANO,"""03",BICHI,WAIRE,30510
KANO,"""03",BICHI,YALLAMI,30511
KANO,"""03",BUNKURE,BARKUM,30601
KANO,"""03",BUNKURE,BONO,30602
KANO,"""03",BUNKURE,BUNKURE,30603
KANO,"""03",BUNKURE,CHIRIN,30604
KANO,"""03",BUNKURE,GAFAN,30605
KANO,"""03",BUNKURE,GAMMA,30606
KANO,"""03",BUNKURE,GURJIYA,30607
KANO,"""03",BUNKURE,KULLUWA,30608
KANO,"""03",BUNKURE,KUMURYA,30609
KANO,"""03",BUNKURE,SANDA,30610
KANO,"""03",DALA,ADAKAWA,30701
KANO,"""03",DALA,BAKIN RUWA,30702
KANO,"""03",DALA,DALA,30703
KANO,"""03",DALA,DOGON NAMA,30704
KANO,"""03",DALA,GOBIRAWA,30705
KANO,"""03",DALA,GWAMMAJA,30706
KANO,"""03",DALA,KABUWAYA,30707
KANO,"""03",DALA,KANTUDU,30708
KANO,"""03",DALA,KOFAR MAZUGAL,30709
KANO,"""03",DALA,KOFAR RUWA,30710
KANO,"""03",DALA,MADIGAWA,30711
KANO,"""03",DALA,YALAWA,30712
KANO,"""03",DANBATTA,AJUMAWA,30801
KANO,"""03",DANBATTA,DANBATTA EAST,30802
KANO,"""03",DANBATTA,DANBATTA WEST,30803
KANO,"""03",DANBATTA,FAGWALAWA,30804
KANO,"""03",DANBATTA,GORAN MAJE,30805
KANO,"""03",DANBATTA,GWANDA,30806
KANO,"""03",DANBATTA,GWARABJAWA,30807
KANO,"""03",DANBATTA,KORE,30808
KANO,"""03",DANBATTA,SAIDAWA,30809
KANO,"""03",DANBATTA,SANSAN,30810
KANO,"""03",DAWAKIN KUDU,DABAR KWARI,30901
KANO,"""03",DAWAKIN KUDU,DANBAGINA,30902
KANO,"""03",DAWAKIN KUDU,DAWAKI,30903
KANO,"""03",DAWAKIN KUDU,DAWAKIJI,30904
KANO,"""03",DAWAKIN KUDU,DOSAN,30905
KANO,"""03",DAWAKIN KUDU,GANO,30906
KANO,"""03",DAWAKIN KUDU,GURJIYA,30907
KANO,"""03",DAWAKIN KUDU,JIDO,30908
KANO,"""03",DAWAKIN KUDU,TANBURAWA,30909
KANO,"""03",DAWAKIN KUDU,TSAKUWA,30910
KANO,"""03",DAWAKIN KUDU,UNGUWAR DUNIYA,30911
KANO,"""03",DAWAKIN KUDU,YAN BARAU,30912
KANO,"""03",DAWAKIN KUDU,YANKATSARI,30913
KANO,"""03",DAWAKIN KUDU,YARGAYA,30914
KANO,"""03",DAWAKIN KUDU,ZOGARAWA,30915
KANO,"""03",DAWAKIN TOFA,DANGUGUWA,31001
KANO,"""03",DAWAKIN TOFA,DAWAKI EAST,31002
KANO,"""03",DAWAKIN TOFA,DAWAKI WEST,31003
KANO,"""03",DAWAKIN TOFA,DAWANAU,31004
KANO,"""03",DAWAKIN TOFA,GANDUJE,31005
KANO,"""03",DAWAKIN TOFA,GARGARI,31006
KANO,"""03",DAWAKIN TOFA,JALLI,31007
KANO,"""03",DAWAKIN TOFA,KWA,31008
KANO,"""03",DAWAKIN TOFA,MARKE,31009
KANO,"""03",DAWAKIN TOFA,TATTARAWA,31010
KANO,"""03",DAWAKIN TOFA,TUMFAFI,31011
KANO,"""03",DOGUWA,DARIYA,31101
KANO,"""03",DOGUWA,DOGON KAWO,31102
KANO,"""03",DOGUWA,DOGUWA,31103
KANO,"""03",DOGUWA,FALGORE,31104
KANO,"""03",DOGUWA,MARAKU,31105
KANO,"""03",DOGUWA,RAGADA,31106
KANO,"""03",DOGUWA,RIRIWAI,31107
KANO,"""03",DOGUWA,TAGWAYE,31108
KANO,"""03",DOGUWA,UNGUWAR TSOHUWA,31109
KANO,"""03",DOGUWA,ZAINABI,31110
KANO,"""03",FAGGE,FAGGE A,31201
KANO,"""03",FAGGE,FAGGE B,31202
KANO,"""03",FAGGE,FAGGE C,31203
KANO,"""03",FAGGE,FAGGE D1,31204
KANO,"""03",FAGGE,FAGGE D2,31205
KANO,"""03",FAGGE,KWACHIRI,31206
KANO,"""03",FAGGE,RIJIYAR LEMO,31207
KANO,"""03",FAGGE,SABAN GARI EAST,31208
KANO,"""03",FAGGE,SABON GARI WEST,31209
KANO,"""03",FAGGE,YAMMATA,31210
KANO,"""03",GABASAWA, GABASAWA,31301
KANO,"""03",GABASAWA, GARUN DANGA,31302
KANO,"""03",GABASAWA, KARMAMI,31303
KANO,"""03",GABASAWA, MEKIYA,31304
KANO,"""03",GABASAWA, TARAUNI,31305
KANO,"""03",GABASAWA,JODA,31306
KANO,"""03",GABASAWA,YAUTAR AREAWA,31307
KANO,"""03",GABASAWA,YAUTAR KUDU,31308
KANO,"""03",GABASAWA,YUMBU,31309
KANO,"""03",GABASAWA,ZAKIRAI,31310
KANO,"""03",GABASAWA,ZUGACHI,31311
KANO,"""03",GARKO,DAL,31501
KANO,"""03",GARKO,GARIN ALI,31502
KANO,"""03",GARKO,GARKO,31503
KANO,"""03",GARKO,GURJIYA,31504
KANO,"""03",GARKO,KAFIN MALAMAI,31505
KANO,"""03",GARKO,KATUMARI,31506
KANO,"""03",GARKO,KWAS,31507
KANO,"""03",GARKO,RABA,31508
KANO,"""03",GARKO,SARINA,31509
KANO,"""03",GARKO,ZAKARAWA,31510
KANO,"""03",GARUN MALAM,CHIROMAWA,31601
KANO,"""03",GARUN MALAM,DAKASOYE,31602
KANO,"""03",GARUN MALAM,DORAWAR SALLAU,31603
KANO,"""03",GARUN MALAM,FANKURUN,31604
KANO,"""03",GARUN MALAM,GARUN BABBA,31605
KANO,"""03",GARUN MALAM,GARUN MALAM,31606
KANO,"""03",GARUN MALAM,JOBAWA,31607
KANO,"""03",GARUN MALAM,KADAWA,31608
KANO,"""03",GARUN MALAM,MAKWARO,31609
KANO,"""03",GARUN MALAM,YADA KWARI,31610
KANO,"""03",GAYA,BALAN,31701
KANO,"""03",GAYA,GAMARYA,31702
KANO,"""03",GAYA,GAMOJI,31703
KANO,"""03",GAYA,GAYA AREWA,31704
KANO,"""03",GAYA,GAYA KUDU,31705
KANO,"""03",GAYA,KADEMI,31706
KANO,"""03",GAYA,KAZUREWA,31707
KANO,"""03",GAYA,MAIKAMAWA,31708
KANO,"""03",GAYA,SHAGOGO,31709
KANO,"""03",GAYA,WUDILAWA,31710
KANO,"""03",GEZAWA,BABAWA,31801
KANO,"""03",GEZAWA,GAWO,31802
KANO,"""03",GEZAWA,GEZAWA,31803
KANO,"""03",GEZAWA,JOGANA,31804
KANO,"""03",GEZAWA,KETAWA,31805
KANO,"""03",GEZAWA,MESAR TUDU,31806
KANO,"""03",GEZAWA,SARARIN GEZAWA,31807
KANO,"""03",GEZAWA,TSAMIYA BABBA,31808
KANO,"""03",GEZAWA,TUMBAU,31809
KANO,"""03",GEZAWA,WANGARA,31810
KANO,"""03",GEZAWA,ZANGO,31811
KANO,"""03",GWALE,DANDAGO,31901
KANO,"""03",GWALE,DISO,31902
KANO,"""03",GWALE,DORAYI,31903
KANO,"""03",GWALE,GALADANCHI,31904
KANO,"""03",GWALE,GORON DUTSE,31905
KANO,"""03",GWALE,GWALE,31906
KANO,"""03",GWALE,GYARANYA,31907
KANO,"""03",GWALE,KABUGA,31908
KANO,"""03",GWALE,MANDAWARI,31909
KANO,"""03",GWALE,SANI MAINAGGE,31910
KANO,"""03",GWARZO,GAMA'A,32001
KANO,"""03",GWARZO,GETSO,32002
KANO,"""03",GWARZO,GWARZO,32003
KANO,"""03",GWARZO,KARA,32004
KANO,"""03",GWARZO,KUTAMA,32005
KANO,"""03",GWARZO,LAKWAYA,32006
KANO,"""03",GWARZO,MADADA,32007
KANO,"""03",GWARZO,MAINIKA,32008
KANO,"""03",GWARZO,SABON BIRNI,32009
KANO,"""03",GWARZO,UNGUWAR TUDU,32010
KANO,"""03",KABO,DUGABAU,32101
KANO,"""03",KABO,DURUN,32102
KANO,"""03",KABO,GADIYA,32103
KANO,"""03",KABO,GAMMA,32104
KANO,"""03",KABO,GARO,32105
KANO,"""03",KABO,GUDE,32106
KANO,"""03",KABO,HAUWADE,32107
KANO,"""03",KABO,KABO,32108
KANO,"""03",KABO,KANWA,32109
KANO,"""03",KABO,MASANAWA,32110
KANO,"""03",KANO MUNICIPAL,CHEDI,32201
KANO,"""03",KANO MUNICIPAL,DAN'AGUNDI,32202
KANO,"""03",KANO MUNICIPAL,GANDUN ALBASA,32203
KANO,"""03",KANO MUNICIPAL,JAKARA,32204
KANO,"""03",KANO MUNICIPAL,KANKAROFI,32205
KANO,"""03",KANO MUNICIPAL,SHAHUCHI,32206
KANO,"""03",KANO MUNICIPAL,SHARADA,32207
KANO,"""03",KANO MUNICIPAL,SHESHE,32208
KANO,"""03",KANO MUNICIPAL,TUDUN NUFAWA,32209
KANO,"""03",KANO MUNICIPAL,TUDUN WAZIRCHI,32210
KANO,"""03",KANO MUNICIPAL,YAKASAI,32211
KANO,"""03",KANO MUNICIPAL,ZAITAWA,32212
KANO,"""03",KANO MUNICIPAL,ZANGO,32213
KANO,"""03",KARAYE,DAURA,32301
KANO,"""03",KARAYE,KAHN DAFGA,32302
KANO,"""03",KARAYE,KURUGU,32303
KANO,"""03",KARAYE,KWANYAWA,32304
KANO,"""03",KARAYE,MAGAJI N GARI,32305
KANO,"""03",KARAYE,TUDUN KAYA,32306
KANO,"""03",KARAYE,TURAWA,32307
KANO,"""03",KARAYE,UNGUWAR HAJJI,32308
KANO,"""03",KARAYE,YAMMEDI,32309
KANO,"""03",KARAYE,YOLA,32310
KANO,"""03",KIBIYA, FASSI,32401
KANO,"""03",KIBIYA, KIBIYA 1,32402
KANO,"""03",KIBIYA, KIBIYA II,32403
KANO,"""03",KIBIYA,DURBA,32404
KANO,"""03",KIBIYA,FAMMAR,32405
KANO,"""03",KIBIYA,KADIGAWA,32406
KANO,"""03",KIBIYA,KAHU,32407
KANO,"""03",KIBIYA,NARIYA,32408
KANO,"""03",KIBIYA,TARAI,32409
KANO,"""03",KIBIYA,UNGUWAR GAI,32410
KANO,"""03",KIRU,BAAWA,32501
KANO,"""03",KIRU,BADAFI,32502
KANO,"""03",KIRU,BARGONI,32503
KANO,"""03",KIRU,BAUDA,32504
KANO,"""03",KIRU,DANGORA,32505
KANO,"""03",KIRU,DANSOSHIYA,32506
KANO,"""03",KIRU,DASHI,32507
KANO,"""03",KIRU,GALADIMAWA,32508
KANO,"""03",KIRU,KIRU,32509
KANO,"""03",KIRU,KOGO,32510
KANO,"""03",KIRU,MARAKU,32511
KANO,"""03",KIRU,TSAUDAWA,32512
KANO,"""03",KIRU,YAKO,32513
KANO,"""03",KIRU,YALWA,32514
KANO,"""03",KIRU,ZUWO,32515
KANO,"""03",KUMBOTSO, DANMALIKI,32602
KANO,"""03",KUMBOTSO, GURUN GAWA,32603
KANO,"""03",KUMBOTSO, KUREKEN SANI,32604
KANO,"""03",KUMBOTSO, MARIRI,32605
KANO,"""03",KUMBOTSO, NAIBAWA,32606
KANO,"""03",KUMBOTSO,CHALLAWA,32601
KANO,"""03",KUMBOTSO,CHIRANCHI,32607
KANO,"""03",KUMBOTSO,DANBARE,32608
KANO,"""03",KUMBOTSO,KUMBOTSO,32609
KANO,"""03",KUMBOTSO,PANSHEKARA,32610
KANO,"""03",KUMBOTSO,UNGUWAR RIMI,32611
KANO,"""03",KUNCHI,BUMAI,32701
KANO,"""03",KUNCHI,GARIN SHEME,32702
KANO,"""03",KUNCHI,GWARMAI,32703
KANO,"""03",KUNCHI,KASUWAR KUKA,32704
KANO,"""03",KUNCHI,KUNCHI,32705
KANO,"""03",KUNCHI,MATAN FADA,32706
KANO,"""03",KUNCHI,RIDAWA,32707
KANO,"""03",KUNCHI,SHAMAKAWA,32708
KANO,"""03",KUNCHI,SHUWAKI,32709
KANO,"""03",KUNCHI,YANDADI,32710
KANO,"""03",KURA,DALLI,32801
KANO,"""03",KURA,DAN HASSAN,32802
KANO,"""03",KURA,DUKAWA,32803
KANO,"""03",KURA,GAND UTSE,32804
KANO,"""03",KURA,KARFI,32805
KANO,"""03",KURA,KOSAWA,32806
KANO,"""03",KURA,KURA,32807
KANO,"""03",KURA,KURUN SUMAU,32808
KANO,"""03",KURA,RIGAR DUKA,32809
KANO,"""03",KURA,TANAWA,32810
KANO,"""03",MADOBI,BURJI,32901
KANO,"""03",MADOBI,CINKOSO,32902
KANO,"""03",MADOBI,GALINJA,32903
KANO,"""03",MADOBI,GORA,32904
KANO,"""03",MADOBI,KAKIN AGUR,32905
KANO,"""03",MADOBI,KANWA,32906
KANO,"""03",MADOBI,KAURAN MATA,32907
KANO,"""03",MADOBI,KUBARACI,32908
KANO,"""03",MADOBI,KWANKWASO,32909
KANO,"""03",MADOBI,MADOBI,32910
KANO,"""03",MADOBI,RIKADAWA,32911
KANO,"""03",MADOBI,YAKUN,32912
KANO,"""03",MAKODA,BABBAR RIGA,33001
KANO,"""03",MAKODA,DURMA,33002
KANO,"""03",MAKODA,JIBGA,33003
KANO,"""03",MAKODA,KADAN DANI,33004
KANO,"""03",MAKODA,KOGUNA,33005
KANO,"""03",MAKODA,KOREN TABO,33006
KANO,"""03",MAKODA,MAITSIDA,33007
KANO,"""03",MAKODA,MAKODA,33008
KANO,"""03",MAKODA,SATAME,33009
KANO,"""03",MAKODA,TANGAJI,33010
KANO,"""03",MAKODA,WAILARE,33011
KANO,"""03",MINJIBIR,AZORE,33101
KANO,"""03",MINJIBIR,GANDURWAWA,33102
KANO,"""03",MINJIBIR,KANTAMA,33103
KANO,"""03",MINJIBIR,KUNYA,33104
KANO,"""03",MINJIBIR,KURU,33105
KANO,"""03",MINJIBIR,KWARKIYA,33106
KANO,"""03",MINJIBIR,MINJIBIR,33107
KANO,"""03",MINJIBIR,SARBI,33108
KANO,"""03",MINJIBIR,TSAKIYA,33109
KANO,"""03",MINJIBIR,TSAKUWA,33110
KANO,"""03",MINJIBIR,WASAI,33111
KANO,"""03",NASSARAWA,DAKATA,33201
KANO,"""03",NASSARAWA,GAMA,33202
KANO,"""03",NASSARAWA,GAWUNA,33203
KANO,"""03",NASSARAWA,GIGINYU,33204
KANO,"""03",NASSARAWA,GWAGWARWA,33205
KANO,"""03",NASSARAWA,HOTORO NORTH,33206
KANO,"""03",NASSARAWA,HOTORO SOUTH,33207
KANO,"""03",NASSARAWA,KAURA GOJE,33208
KANO,"""03",NASSARAWA,KAWAJI,33209
KANO,"""03",NASSARAWA,TUDUN MURTALA,33210
KANO,"""03",NASSARAWA,TUDUN WADA,33211
KANO,"""03",RANO,DAWAKI,33301
KANO,"""03",RANO,LAUSU,33302
KANO,"""03",RANO,MADACHI,33303
KANO,"""03",RANO,RANO,33304
KANO,"""03",RANO,RURUM - TSOHON GARI,33305
KANO,"""03",RANO,RURUM-SABON GARI,33306
KANO,"""03",RANO,SAJI,33307
KANO,"""03",RANO,YALWA,33308
